Participant,Age,AgeOfMachine,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,Browser,CompAcc,RestrictorType,MENRestr,MAXRestr,MENRestrType,MAXRestrType,Context,ContextRT,SubNP,RestrPP,LOOK_SEEM,CompRT,has_comp
12,30,NA,111,3,exp,284.1,220.70000000000002,219.1,NA,369.7,Every,restaurant,"looked fancy,",NA,so I booked straightaway.,Chrome,1,NIL,in Italy,in the vlog,country,vlog,I was watching a vlog for inspiration for fancy restaurants to try out in Italy and other countries.,2287.1,restaurant,NIL,looked,801.6,1
12,30,NA,112,77,fill,495.59999999999997,371.8,307.8,358.70000000000005,431.09999999999997,I sunbathed,the longest,beach,"in Mumbai,",so I'm glad I went.,Chrome,1,FILL,in Mumbai,in India,country,city,"I've just returned from a week-long trip in India. I was really shocked. Allegedly,",1343,the longest,NA,NA,1326,1
12,30,NA,113,113,fill,334.4,415,461.7,498.7,462,I got to explore,the most convoluted,caves,"in Spain,",so it was a lovely time.,Chrome,1,FILL,in Spain,in Tenerife,city,country,"I've just returned from a lovely two-week stay in Tenerife. I was really shocked. Allegedly,",990.5,the most convoluted,NA,NA,1018.4,1
12,30,NA,114,31,exp,307.59999999999997,264.6,331.9,645.5999999999999,499.90000000000003,Every,bridge,in the brochure,"looked amazing,",so I booked straightaway.,Chrome,1,MAX,in Argentina,in the brochure,country,brochure,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,2264.8,bridge,in the brochure,looked,1111.6999999999998,1
12,30,NA,115,110,fill,631.9,628.9,684.5,567.6,645.8000000000001,I got to see,the most romantic,sunsets,"in Colombia,",so it was a lovely time.,Chrome,1,FILL,in Colombia,in Cartagena,city,country,"I've just returned from a short vacation in Cartagena. I was really shocked. Apparently,",3618.6,the most romantic,NA,NA,1019.5000000000001,1
12,30,NA,116,47,exp,381.40000000000003,324.6,352.7,586.0999999999999,614.8000000000001,Every,chalet,in Denmark,"looked pleasant,",so I had some deciding to do.,Chrome,1,MEN,in Denmark,on the website,country,website,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,3265.1,chalet,in Denmark,looked,846,1
12,30,NA,117,8,exp,331.7,334.7,438.7,339.4,550.9,Every,hotel,in Rome,"seemed luxurious,",so there was plenty of choice.,Chrome,1,MEN,in Rome,in the vlog,city,vlog,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,3588.1,hotel,in Rome,seemed,796.6,1
12,30,NA,118,26,exp,305.20000000000005,267.90000000000003,263.5,307.2,606.8,Every,bar,in Prague,"seemed lively,",so I didn't know what to do.,Chrome,1,MEN,in Prague,in the brochure,city,brochure,I was flicking through a holiday brochure to find lively bars to visit in Prague and other cities.,3270.2,bar,in Prague,seemed,1804.4,1
12,30,NA,119,24,exp,339.3,309.59999999999997,256.7,NA,349.5,Every,getaway,"seemed romantic,",NA,so I knew just where to go.,Chrome,1,NIL,in Amsterdam,on the app,city,app,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,2772.9,getaway,NIL,seemed,726.3,1
12,30,NA,120,99,fill,505.49999999999994,484.20000000000005,455.2,419.8,498.40000000000003,I got to look around,the most well-established,museum,"in Scotland,",so I really enjoyed it.,Chrome,1,FILL,in Scotland,in Dundee,city,country,"I got home yesterday from a great holiday in Dundee. You won't believe it! According to locals,",1536.1,the most well-established,NA,NA,676.4,1
31,35,35,1,37,exp,625,353.9,355.4,414.5,698,Every,villa,in Egypt,"looked stunning,",so there was plenty of choice.,Chrome,1,MEN,in Egypt,on the website,country,website,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,2730.1000000000004,villa,in Egypt,looked,2134.7,1
31,35,35,2,12,exp,506.4,371,415.3,357.59999999999997,706,Every,B&B,on the website,"seemed cheap,",so there was plenty of choice.,Chrome,1,MAX,in Cardiff,on the website,city,website,I was on a website trying to find cheap B&Bs to stay at in Cardiff and other cities.,2446.8,B&B,on the website,seemed,1333.8000000000002,1
31,35,35,3,3,exp,660.5999999999999,364.20000000000005,651,582.8,614.4,Every,restaurant,in the vlog,"looked fancy,",so I booked straightaway.,Chrome,1,MAX,in Italy,in the vlog,country,vlog,I was watching a vlog for inspiration for fancy restaurants to try out in Italy and other countries.,3163.2,restaurant,in the vlog,looked,1611,1
31,35,35,4,17,exp,456.1,372.2,555,NA,928.6999999999999,Every,guesthouse,"looked old-fashioned,",NA,so I had some deciding to do.,Chrome,1,NIL,in France,on the website,country,website,I was on a website trying to find old-fashioned guesthouses to stay at in France and other countries.,4769.9,guesthouse,NIL,looked,1210.8000000000002,1
31,35,35,5,47,exp,506.4,348.2,447.7,NA,902.2,Every,chalet,"looked pleasant,",NA,so I had some deciding to do.,Chrome,1,NIL,in Denmark,on the website,country,website,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,4022.9,chalet,NIL,looked,978.8,1
