Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,Adj,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
13,35,107,57,exp,334.5,305.5,443.7999999999999,421.8,384.9,Every,farm,looked eco-friendly,"in Thailand,",so I booked straightaway.,0,EXT-OTH,OTH,EXT,I was watching a vlog for inspiration for eco-friendly farms to stay at in Greece and other countries.,3586.7,looked,eco-friendly,NA,NQ,360.57314922977207,357.80603408819326,569.378417358336,527.8986076100697,464.3303273901022,5.9264758020165536,5.929519391639865,6.264642545015722,6.197366457892273,6.138271473049966,5.8126368795682835,5.72194977861165,6.095374010498493,6.0445312680446746,5.9529835602897005,-26.07314922977207,-52.30603408819326,-125.57841735833614,-106.09860761006968,-79.4303273901022,-0.1138389224482701,-0.2075696130282152,-0.16926853451722845,-0.15283518984759858,-0.18528791276026535,421.8,6.0445312680446746,443.7999999999999,6.095374010498493,527.8986076100697,6.197366457892273,569.378417358336,6.264642545015722,-106.09860761006968,-0.15283518984759858,-125.57841735833614,-0.16926853451722845,-79.4303273901022,-0.18528791276026535
13,35,112,58,exp,368.6,359.20000000000005,351.2,267.7,301,Every,bistro,in Leeds,"seemed popular,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was on a travel app researching popular bistros to try out in Leeds and other cities.,2804.8,seemed,popular,NA,NQ,360.57314922977207,357.80603408819326,487.9325315093765,527.8986076100697,627.2220990880214,5.9264758020165536,5.929519391639865,6.12577294684401,6.197366457892273,6.41601066939339,5.909712045235723,5.883879336428045,5.861355861760962,5.589866950526307,5.707110264748875,8.026850770227952,1.393965911806788,-136.73253150937649,-260.1986076100697,-326.2220990880214,-0.016763756780830974,-0.045640055211820574,-0.26441708508304806,-0.6074995073659659,-0.7089004046445142,351.2,5.861355861760962,267.7,5.589866950526307,487.9325315093765,6.12577294684401,527.8986076100697,6.197366457892273,-136.73253150937649,-0.26441708508304806,-260.1986076100697,-0.6074995073659659,-326.2220990880214,-0.7089004046445142
13,35,113,34,exp,369,375.5,339.3,332.6,490.7000000000001,Every,excursion,in Bucharest,"seemed unique,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was on a travel app researching unique excursions to enjoy in Bucharest and other cities.,3333.8,seemed,unique,NA,NQ,360.57314922977207,357.80603408819326,487.9325315093765,527.8986076100697,708.6679849369809,5.9264758020165536,5.929519391639865,6.12577294684401,6.197366457892273,6.5548802675651014,5.910796644040527,5.928258471204189,5.826884671790184,5.806940566758827,6.195832943095858,8.42685077022793,17.693965911806742,-148.63253150937646,-195.29860761006967,-217.96798493698083,-0.01567915797602648,-0.0012609204356763826,-0.29888827505382576,-0.3904258911334457,-0.3590473244692438,339.3,5.826884671790184,332.6,5.806940566758827,487.9325315093765,6.12577294684401,527.8986076100697,6.197366457892273,-148.63253150937646,-0.29888827505382576,-195.29860761006967,-0.3904258911334457,-217.96798493698083,-0.3590473244692438
13,35,114,16,exp,327.90000000000003,292.8,500.9,383.9,385.2999999999999,Every,gallery,seemed high-end,"in Venice,",so I decided to go there.,1,EXT-SUB,SUB,EXT,I was on a travel app researching high-end galleries to visit in Venice and other cities.,2890.8999999999996,seemed,high-end,1893.5,1,360.57314922977207,357.80603408819326,569.378417358336,527.8986076100697,627.2220990880214,5.9264758020165536,5.929519391639865,6.264642545015722,6.197366457892273,6.41601066939339,5.792708683850603,5.679489782087156,6.216406480363571,5.950382102006752,5.954022251632112,-32.67314922977204,-65.00603408819325,-68.47841735833606,-143.9986076100697,-241.92209908802153,-0.13376711816595055,-0.25002960955270925,-0.04823606465215047,-0.24698435588552137,-0.46198841776127786,383.9,5.950382102006752,500.9,6.216406480363571,527.8986076100697,6.197366457892273,569.378417358336,6.264642545015722,-143.9986076100697,-0.24698435588552137,-68.47841735833606,-0.04823606465215047,-241.92209908802153,-0.46198841776127786
13,35,115,40,exp,319.40000000000003,303.70000000000005,286.8,351.3,619.8000000000001,Every,garden,seemed colourful,"in Zagreb,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was on a travel app researching colourful gardens to explore in Zagreb and other cities.,3058.5,seemed,colourful,NA,NQ,360.57314922977207,357.80603408819326,487.9325315093765,527.8986076100697,708.6679849369809,5.9264758020165536,5.929519391639865,6.12577294684401,6.197366457892273,6.5548802675651014,5.766444235780912,5.716040372051703,5.658785108725465,5.861640559271781,6.429396845353648,-41.17314922977204,-54.10603408819321,-201.13253150937646,-176.59860761006968,-88.86798493698086,-0.16003156623564152,-0.21347901958816262,-0.46698783811854483,-0.33572589862049185,-0.12548342221145337,351.3,5.861640559271781,286.8,5.658785108725465,527.8986076100697,6.197366457892273,487.9325315093765,6.12577294684401,-176.59860761006968,-0.33572589862049185,-201.13253150937646,-0.46698783811854483,-88.86798493698086,-0.12548342221145337
13,35,119,37,exp,367.8,384.4,488.8,841.9,800.3,Every,villa,looked stunning,"in Australia,",so I booked straightaway.,0,EXT-OTH,OTH,EXT,I was flicking through a holiday brochure to find stunning villas to stay at in Egypt and other countries.,3108.7,looked,stunning,NA,NQ,360.57314922977207,357.80603408819326,487.9325315093765,527.8986076100697,464.3303273901022,5.9264758020165536,5.929519391639865,6.12577294684401,6.197366457892273,6.138271473049966,5.907539312170221,5.951683677096137,6.191953407857386,6.735661242343618,6.684986657373001,7.226850770227941,26.59396591180672,0.867468490623537,314.0013923899303,335.96967260989777,-0.01893648984633245,0.022164285456272026,0.06618046101337605,0.5382947844513453,0.5467151843230349,841.9,6.735661242343618,488.8,6.191953407857386,527.8986076100697,6.197366457892273,487.9325315093765,6.12577294684401,314.0013923899303,0.5382947844513453,0.867468490623537,0.06618046101337605,335.96967260989777,0.5467151843230349
45,32,1,19,exp,746,347,426,484,1225,Every,hike,in China,"looked scenic,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find scenic hikes to enjoy in China and other countries.,3604,looked,scenic,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.61472560020376,5.849324779946859,6.054439346269371,6.182084906716632,7.110696122978827,432.8780612767698,40.489461010349146,111.3293114048571,165.67452095501585,755.7385080438572,0.947173213521963,0.18364700925083444,0.3747961064329193,0.4758029053728823,1.0759400042149547,426,6.054439346269371,484,6.182084906716632,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,111.3293114048571,0.3747961064329193,165.67452095501585,0.4758029053728823,755.7385080438572,1.0759400042149547
45,32,3,41,exp,444,400,325,413,582,Every,waterfall,looked gorgeous,"in Slovakia,",so I decided to go there.,1,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for gorgeous waterfalls to visit in Slovakia and other countries.,3937,looked,gorgeous,3216,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,6.095824562432225,5.991464547107982,5.783825182329737,6.023447592961033,6.366470447731438,130.8780612767698,93.48946101034915,10.329311404857094,94.67452095501585,115.60632236909532,0.4282721757504273,0.32578677641195686,0.10418194249328572,0.3171655916172833,0.330350328898958,413,6.023447592961033,325,5.783825182329737,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,94.67452095501585,0.3171655916172833,10.329311404857094,0.10418194249328572,115.60632236909532,0.330350328898958
45,32,5,59,exp,469,357,389,365,562,Every,trek,in Thailand,"looked challenging,",so I had some deciding to do.,1,INT-SUB,SUB,INT,I was reading a blog to get some ideas for challenging treks to enjoy in Thailand and other countries.,2160,looked,challenging,3111,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.150602768446279,5.877735781779639,5.963579343618446,5.8998973535824915,6.331501849893691,155.8780612767698,50.489461010349146,74.3293114048571,46.67452095501585,92.73850804385722,0.4830503817644818,0.21205801108361388,0.2839361037819943,0.1936153522387416,0.2967457311298185,389,5.963579343618446,365,5.8998973535824915,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,74.3293114048571,0.2839361037819943,46.67452095501585,0.1936153522387416,92.73850804385722,0.2967457311298185
45,32,9,58,exp,491,594,510,459,963,Every,bistro,seemed popular,"in Tokyo,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was on a travel app researching popular bistros to try out in Leeds and other cities.,1803,seemed,popular,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,6.19644412779452,6.386879319362645,6.234410725718371,6.129050210060545,6.870053411798126,177.8780612767698,287.48946101034915,195.3293114048571,140.67452095501585,496.6063223690953,0.528891741112723,0.7212015486666203,0.5547674858819196,0.42276820871679544,0.8339332929656456,459,6.129050210060545,510,6.234410725718371,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,140.67452095501585,0.42276820871679544,195.3293114048571,0.5547674858819196,496.6063223690953,0.8339332929656456
45,32,10,4,exp,701,383,465,371,655,Every,park,in Edinburgh,"seemed nice,",so I had some deciding to do.,1,INT-OTH,OTH,INT,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,2422,seemed,nice,2120,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.55250788703459,5.948034989180646,6.142037405587356,5.916202062607435,6.484635235635252,387.8780612767698,76.48946101034915,150.3293114048571,52.67452095501585,185.73850804385722,0.8849555003527927,0.2823572184846208,0.4623941657509043,0.20992006126368512,0.4498791168713794,465,6.142037405587356,371,5.916202062607435,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,150.3293114048571,0.4623941657509043,52.67452095501585,0.20992006126368512,185.73850804385722,0.4498791168713794
45,32,11,25,exp,473,335,369,401,542,Every,river,looked soothing,"in Norway,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find soothing rivers to explore in Norway and other countries.,2501,looked,soothing,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.159095388491933,5.814130531825066,5.910796644040527,5.993961427306569,6.295266001439646,159.8780612767698,28.489461010349146,54.329311404857094,82.67452095501585,72.73850804385722,0.4915430018101352,0.14845276112904138,0.23115340420407549,0.2876794259628195,0.26050988267577413,401,5.993961427306569,369,5.910796644040527,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,82.67452095501585,0.2876794259628195,54.329311404857094,0.23115340420407549,72.73850804385722,0.26050988267577413
45,32,12,43,exp,506,447,387,411,648,Every,delicacy,in Venezuela,"looked tasty,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find tasty delicacies to try out in Venezuela and other countries.,1833,looked,tasty,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,6.226536669287466,6.102558594613569,5.958424693029782,6.018593214496234,6.473890696352274,192.8780612767698,140.48946101034915,72.3293114048571,92.67452095501585,181.60632236909532,0.5589842826056683,0.43688082391754435,0.27878145319333036,0.31231121315248433,0.4377705775197942,387,5.958424693029782,411,6.018593214496234,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,72.3293114048571,0.27878145319333036,92.67452095501585,0.31231121315248433,181.60632236909532,0.4377705775197942
45,32,13,1,exp,378,399,496,395,524,Every,beach,looked beautiful,"in Spain,",so I decided to go there.,1,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find beautiful beaches to visit in Spain and other countries.,1835,looked,beautiful,2154,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.934894195619588,5.988961416889864,6.206575926724928,5.978885764901122,6.261491684321042,64.87806127676981,92.48946101034915,181.3293114048571,76.67452095501585,57.606322369095324,0.2673418089377906,0.32328364619383887,0.5269326868884763,0.27260376355737215,0.22537156548856174,395,5.978885764901122,496,6.206575926724928,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,76.67452095501585,0.27260376355737215,181.3293114048571,0.5269326868884763,57.606322369095324,0.22537156548856174
45,32,15,36,exp,298,323,306,492,313,Every,place,in Perth,"seemed awesome,",so I decided to go there.,0,INT-OTH,OTH,INT,I was checking out a guidebook to find suggestions for awesome places to visit in Los Angeles and other cities.,3844,seemed,awesome,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.697093486505405,5.777652323222656,5.723585101952381,6.198478716492308,5.746203190540153,-15.121938723230187,16.489461010349146,-8.670688595142906,173.67452095501585,-153.39367763090468,0.029541099823607198,0.11197455252663158,0.0439418621159291,0.492196715148558,-0.2899169282923273,306,5.723585101952381,492,6.198478716492308,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-8.670688595142906,0.0439418621159291,173.67452095501585,0.492196715148558,-153.39367763090468,-0.2899169282923273
45,32,19,38,exp,329,387,279,351,572,Every,pub,seemed cosy,"in Zagreb,",so there was plenty of choice.,1,EXT-OTH,OTH,EXT,I was on a website trying to find cosy pubs to try out in Perth and other cities.,1430,seemed,cosy,2837,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.796057750765372,5.958424693029782,5.631211781821365,5.860786223465865,6.349138991379798,15.878061276769813,80.48946101034915,-35.670688595142906,32.67452095501585,105.60632236909532,0.1285053640835745,0.2927469223337571,-0.04843145801508619,0.15450422212211556,0.31301887254731753,351,5.860786223465865,279,5.631211781821365,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,32.67452095501585,0.15450422212211556,-35.670688595142906,-0.04843145801508619,105.60632236909532,0.31301887254731753
45,32,24,26,exp,386,373,361,367,523,Every,bar,seemed lively,"in Warsaw,",so I decided to go there.,0,EXT-OTH,OTH,EXT,I was on a website trying to find lively bars to visit in Prague and other cities.,2341,seemed,lively,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.955837369464831,5.921578419643816,5.8888779583328805,5.905361848054571,6.259581464064923,72.87806127676981,66.48946101034915,46.329311404857094,48.67452095501585,56.606322369095324,0.2882849827830336,0.2559006489477911,0.20923471849642894,0.1990798467108208,0.223461345232443,367,5.905361848054571,361,5.8888779583328805,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,48.67452095501585,0.1990798467108208,46.329311404857094,0.20923471849642894,56.606322369095324,0.223461345232443
45,32,25,20,exp,409,345,293,391,547,Every,church,in Durham,"seemed ornate,",so I knew just where to go.,1,INT-OTH,OTH,INT,I was on a website trying to find ornate churches to explore in Belfast and other cities.,4619,seemed,ornate,2021,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.013715156042802,5.84354441703136,5.680172609017068,5.968707559985366,6.304448802421981,95.87806127676981,38.489461010349146,-21.670688595142906,72.67452095501585,77.73850804385722,0.34616276936100476,0.17786664633533533,5.293691806160794e-4,0.262425558641616,0.26969268365810883,293,5.680172609017068,391,5.968707559985366,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-21.670688595142906,5.293691806160794e-4,72.67452095501585,0.262425558641616,77.73850804385722,0.26969268365810883
45,32,27,8,exp,1061,354,318,319,398,Every,hotel,in Gloucester,"seemed luxurious,",so there was plenty of choice.,0,INT-OTH,OTH,INT,I was on a website trying to find luxurious hotels to try out in Rome and other cities.,1877,seemed,luxurious,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,6.966967138613983,5.869296913133774,5.762051382780177,5.765191102784844,5.986452005284438,747.8780612767698,47.489461010349146,3.329311404857094,0.6745209550158506,-68.39367763090468,1.2994147519321855,0.20361914243774937,0.08240814294372534,0.058909101441094514,-0.04966811354804257,318,5.762051382780177,319,5.765191102784844,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,3.329311404857094,0.08240814294372534,0.6745209550158506,0.058909101441094514,-68.39367763090468,-0.04966811354804257
45,32,31,47,exp,303,305,265,218,481,Every,chalet,in Denmark,"looked pleasant,",so I booked straightaway.,1,INT-SUB,SUB,INT,I was reading a blog to get some ideas for pleasant chalets to stay at in Denmark and other countries.,2739,looked,pleasant,1707,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,460.6580489804287,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.038848118969698,5.713732805509369,5.720311776607412,5.579729825986222,5.384495062789089,6.175867270105761,-10.121938723230187,-1.510538989650854,-49.670688595142906,-100.32547904498415,20.341951019571297,0.0461804188275714,0.05463400591138701,-0.09991341385022956,-0.321786938554661,0.13701915113606322,265,5.579729825986222,218,5.384495062789089,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-49.670688595142906,-0.09991341385022956,-100.32547904498415,-0.321786938554661,20.341951019571297,0.13701915113606322
45,32,33,18,exp,275,251,313,358,423,Every,café,seemed cute,"in Belfast,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for cute cafés to try out in Glasgow and other cities.,1591,seemed,cute,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.616771097666572,5.5254529391317835,5.746203190540153,5.8805329864007,6.0473721790462776,-38.12193872323019,-55.510538989650854,-1.6706885951429058,39.67452095501585,-43.393677630904676,-0.05078128901522572,-0.14022483156424137,0.06655995070370135,0.17425098505695047,0.011252060213797321,358,5.8805329864007,313,5.746203190540153,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,39.67452095501585,0.17425098505695047,-1.6706885951429058,0.06655995070370135,-43.393677630904676,0.011252060213797321
45,32,38,5,exp,403,371,299,285,349,Every,market,looked exciting,"in Scotland,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for exciting markets to explore in Scotland and other countries.,3110,looked,exciting,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,5.998936561946683,5.916202062607435,5.700443573390687,5.652489180268651,5.855071922202427,89.87806127676981,64.48946101034915,-15.670688595142906,-33.32547904498415,-120.26149195614278,0.3313841752648852,0.2505242919114101,0.020800333554235273,-0.053792821075099084,-0.1796841965614453,285,5.652489180268651,299,5.700443573390687,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-33.32547904498415,-0.053792821075099084,-15.670688595142906,0.020800333554235273,-120.26149195614278,-0.1796841965614453
45,32,39,52,exp,276,339,259,267,419,Every,lodge,in Barcelona,"seemed inexpensive,",so I booked straightaway.,0,INT-OTH,OTH,INT,I was on a travel app researching inexpensive lodges to stay at in Bangkok and other cities.,1658,seemed,inexpensive,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,460.6580489804287,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.038848118969698,5.62040086571715,5.82600010738045,5.556828061699537,5.58724865840025,6.037870919922137,-37.12193872323019,32.489461010349146,-55.670688595142906,-51.32547904498415,-41.6580489804287,-0.04715152096464781,0.16032233668442508,-0.12281517813691423,-0.11903334294350021,-9.771990475604397e-4,259,5.556828061699537,267,5.58724865840025,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,-55.670688595142906,-0.12281517813691423,-51.32547904498415,-0.11903334294350021,-41.6580489804287,-9.771990475604397e-4
45,32,40,53,exp,126,572,331,308,399,Every,rollercoaster,looked thrilling,"in Belgium,",so there was plenty of choice.,1,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for thrilling rollercoasters to try out in Belgium and other countries.,1477,looked,thrilling,1531,1,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,4.836281906951478,6.349138991379798,5.802118375377063,5.730099782973574,5.988961416889864,-187.1219387232302,265.48946101034915,16.329311404857094,-10.32547904498415,-67.39367763090468,-0.8312704797303194,0.6834612206837729,0.12247513554061129,0.023817781629824175,-0.04715870194261651,308,5.730099782973574,331,5.802118375377063,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-10.32547904498415,0.023817781629824175,16.329311404857094,0.12247513554061129,-67.39367763090468,-0.04715870194261651
45,32,42,16,exp,303,313,281,462,522,Every,gallery,in Glasgow,"seemed high-end,",so I decided to go there.,1,INT-OTH,OTH,INT,I was on a travel app researching high-end galleries to visit in Venice and other cities.,1817,seemed,high-end,1705,1,313.1219387232302,306.51053898965085,314.6706885951429,321.1932933702222,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.704918001275141,6.03612011883248,5.713732805509369,5.746203190540153,5.638354669333745,6.135564891081739,6.257667587882639,-10.121938723230187,6.489461010349146,-33.670688595142906,140.8067066297778,55.606322369095324,0.0461804188275714,0.08052541984412809,-0.04128857050270618,0.4306468898065976,0.22154746905015887,281,5.638354669333745,462,6.135564891081739,314.6706885951429,5.679643239836452,321.1932933702222,5.704918001275141,-33.670688595142906,-0.04128857050270618,140.8067066297778,0.4306468898065976,55.606322369095324,0.22154746905015887
45,32,43,54,exp,563,264,392,260,482,Every,walk,seemed easy,"in New York,",so I had some deciding to do.,0,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for easy walks to enjoy in Barcelona and other cities.,2452,seemed,easy,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,321.1932933702222,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.704918001275141,6.034756118763872,6.333279628139691,5.575949103146316,5.971261839790462,5.560681631015528,6.1779441140506,249.8780612767698,-42.510538989650854,77.3293114048571,-61.19329337022219,12.738508043857223,0.6657272414578932,-0.08972866754970887,0.2916185999540106,-0.14423637025961344,0.14318799528672788,260,5.560681631015528,392,5.971261839790462,321.1932933702222,5.704918001275141,314.6706885951429,5.679643239836452,-61.19329337022219,-0.14423637025961344,77.3293114048571,0.2916185999540106,12.738508043857223,0.14318799528672788
45,32,44,3,exp,171,379,336,292,654,Every,restaurant,in Italy,"looked fancy,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for fancy restaurants to try out in Italy and other countries.,3625,looked,fancy,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,466.3936776309047,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.03612011883248,5.14166355650266,5.937536205082426,5.817111159963204,5.676753802268282,6.483107351457199,-142.1219387232302,72.48946101034915,21.329311404857094,-26.32547904498415,187.60632236909532,-0.5258888301791371,0.27185843438640145,0.13746792012675257,-0.02952819907546811,0.4469872326247186,336,5.817111159963204,292,5.676753802268282,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,21.329311404857094,0.13746792012675257,-26.32547904498415,-0.02952819907546811,187.60632236909532,0.4469872326247186
45,32,46,50,exp,404,471,243,302,419,Every,temple,seemed fantastic,"in Bangkok,",so I knew just where to go.,0,EXT-OTH,OTH,EXT,I was on a website trying to find fantastic temples to explore in Sydney and other cities.,2213,seemed,fantastic,NA,NQ,313.1219387232302,306.51053898965085,314.6706885951429,318.32547904498415,469.2614919561428,5.667552386681797,5.665677770696025,5.679643239836452,5.70628200134375,6.034756118763872,6.0014148779611505,6.154858094016418,5.493061443340548,5.71042701737487,6.037870919922137,90.87806127676981,164.48946101034915,-71.6706885951429,-16.32547904498415,-50.26149195614278,0.3338624912793531,0.48918032332039285,-0.18658179649590334,0.00414501603111983,0.0031148011582651236,302,5.71042701737487,243,5.493061443340548,318.32547904498415,5.70628200134375,314.6706885951429,5.679643239836452,-16.32547904498415,0.00414501603111983,-71.6706885951429,-0.18658179649590334,-50.26149195614278,0.0031148011582651236
45,32,47,12,exp,355,400,423,465,323,Every,B&B,in Budapest,"seemed cheap,",so I booked straightaway.,0,INT-OTH,OTH,INT,I was checking out a guidebook to find suggestions for cheap B&Bs to stay at in Cardiff and other cities.,2146,seemed,cheap,NA,NQ,313.1219387232302,309.37835331488884,314.6706885951429,318.32547904498415,460.6580489804287,5.667552386681797,5.664313770627417,5.679643239836452,5.70628200134375,6.038848118969698,5.872117789475416,5.991464547107982,6.0473721790462776,6.142037405587356,5.777652323222656,41.87806127676981,90.62164668511116,108.3293114048571,146.67452095501585,-137.6580489804287,0.20456540279361857,0.3271507764805648,0.36772893920982597,0.43575540424360604,-0.26119579574704144,423,6.0473721790462776,465,6.142037405587356,314.6706885951429,5.679643239836452,318.32547904498415,5.70628200134375,108.3293114048571,0.36772893920982597,146.67452095501585,0.43575540424360604,-137.6580489804287,-0.26119579574704144
45,32,49,57,exp,318,282,251,283,326,Every,farm,looked eco-friendly,"in Greece,",so I booked straightaway.,0,EXT-SUB,SUB,EXT,I was watching a vlog for inspiration for eco-friendly farms to stay at in Greece and other countries.,2815,looked,eco-friendly,NA,NQ,313.1219387232302,306.51053898965085,317.53850292038095,318.32547904498415,460.6580489804287,5.667552386681797,5.665677770696025,5.678279239767843,5.70628200134375,6.038848118969698,5.762051382780177,5.641907070938114,5.5254529391317835,5.645446897643238,5.786897381366708,4.878061276769813,-24.510538989650854,-66.53850292038095,-35.32547904498415,-134.6580489804287,0.09449899609837953,-0.023770699757911018,-0.1528263006360593,-0.06083510370051215,-0.25195073760299014,283,5.645446897643238,251,5.5254529391317835,318.32547904498415,5.70628200134375,317.53850292038095,5.678279239767843,-35.32547904498415,-0.06083510370051215,-66.53850292038095,-0.1528263006360593,-134.6580489804287,-0.25195073760299014
