Participant,Age,TrialN,StimID,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,ExceptiveType,Context,ContextRT,LOOK_SEEM,Condition,ExceptivePosition,EXCEPTIVE,CompRT,has_comp,C1.LEN.PRED,C2.LEN.PRED,C3.LEN.PRED,C4.LEN.PRED,SPILL.LEN.PRED,C1.POS.PRED,C2.POS.PRED,C3.POS.PRED,C4.POS.PRED,SPILL.POS.PRED,C3.VP.PRED,C4.VP.PRED,InfoCount,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,EXC.RT,EXC.LOG,VP.RT,VP.LOG,EXC.LEN,EXC.POS,VP.PRED,VP.RESID
60,32,19,22,714.6,466.2,654.5999999999999,518.7,599,Every,cottage,except those on the website,"seemed charming,",so I needed to do more research.,1,MAX,I was on a website trying to find charming cottages to stay at in Durham and other cities.,5011,seemed,PRE-MAX,PRE,except those on the website,3119,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,3,6.571722945589309,6.144614726601657,6.48402436206708,6.251325681357355,6.395261598115449,654.5999999999999,6.48402436206708,518.7,6.251325681357355,521.2876695465936,424.78833334999985,469.7132152844957,48.98678471550437
60,32,24,7,450.400001,337.799999,283.200001,466.9,644.5,Every,museum,looked cool,"except those on the website,",so I had some deciding to do.,1,MAX,I was on a website trying to find cool museums to visit in Portugal and other countries.,4291.2,looked,PST-MAX,PST,except those on the website,1822.2,1,419.89343317493945,419.89343317493945,445.241992267853,521.2876695465936,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,558.5174638426575,4,6.110136079045729,5.8224540014133686,5.646153365350638,6.146115101976891,6.468474822379242,466.9,6.146115101976891,283.200001,5.646153365350638,521.2876695465936,472.17999996666674,443.5358969345009,-160.3358959345009
60,32,26,38,418.8,317.400001,282.1,449.599999,602.4000000000001,Every,pub,except those in the vlog,"seemed cosy,",so I had some deciding to do.,1,MAX,I was watching a vlog for inspiration for cosy pubs to try out in Perth and other cities.,6934,seemed,PRE-MAX,PRE,except those in the vlog,2073.5,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,3,6.037393478996382,5.760162811242907,5.642261618007951,6.1083582963552825,6.400921676485684,282.1,5.642261618007951,449.599999,6.1083582963552825,521.2876695465936,424.78833334999985,469.7132152844957,-20.11321628449565
60,32,27,20,386.9,333,300.20000000000005,468.6,716.9,Every,church,except those in Belfast,"seemed ornate,",so I had some deciding to do.,1,SUB,I was reading a blog to get some ideas for ornate churches to explore in Belfast and other cities.,3838.599999,seemed,PRE-SUB,PRE,except those in Belfast,2019,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,3,5.9581662617064675,5.808142489980444,5.704448919199362,6.149749526073696,6.5749363608588265,300.20000000000005,5.704448919199362,468.6,6.149749526073696,495.9391104536801,424.78833334999985,469.7132152844957,-1.1132152844956522
60,32,29,3,565.8,516,335.1,466.599999,499,Every,restaurant,looked fancy,"except those in the vlog,",so I didn't know what to do.,1,MAX,I was watching a vlog for inspiration for fancy restaurants to try out in Italy and other countries.,2989,looked,PST-MAX,PST,except those in the vlog,1454.5,1,419.89343317493945,419.89343317493945,445.241992267853,521.2876695465936,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,558.5174638426575,4,6.338240658867467,6.246106765481563,5.814428994743265,6.1454723574441665,6.212606095751519,466.599999,6.1454723574441665,335.1,5.814428994743265,521.2876695465936,472.17999996666674,443.5358969345009,-108.43589693450087
60,32,32,41,499.7,396.2,339.09999899999997,469.599999,504,Every,waterfall,looked gorgeous,"except those in Slovakia,",so I had some deciding to do.,1,SUB,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,2839.3,looked,PST-SUB,PST,except those in Slovakia,2127,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,2,6.214007918350159,5.981919134264451,5.826295046182611,6.1518812663844145,6.222576268071369,469.599999,6.1518812663844145,339.09999899999997,5.826295046182611,495.9391104536801,472.17999996666674,443.5358969345009,-104.43589793450093
60,32,39,2,1401.4,553.599999,618.3,446.2999999999999,713.0999999999999,Every,hostel,except those on the website,"seemed quirky,",so I had some deciding to do.,1,MAX,I was on a website trying to find quirky hostels to stay at in London and other cities.,7405.2,seemed,PRE-MAX,PRE,except those on the website,1858.400001,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,5,7.245227015936433,6.316442402497102,6.426973776564523,6.100991371635224,6.569621663034257,618.3,6.426973776564523,446.2999999999999,6.100991371635224,521.2876695465936,424.78833334999985,469.7132152844957,-23.413215284495777
60,32,40,13,624.5999989999999,316.099999,287.2,507,533.8000000000001,Every,campsite,looked picturesque,"except those in Germany,",so I didn't know what to do.,1,SUB,I was watching a vlog for inspiration for picturesque campsites to try out in Germany and other countries.,4268.6,looked,PST-SUB,PST,except those in Germany,2100.900001,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,5,6.437111443247954,5.7560586160580165,5.660178837174069,6.2285110035911835,6.280021236970424,507,6.2285110035911835,287.2,5.660178837174069,495.9391104536801,472.17999996666674,443.5358969345009,-156.3358969345009
60,32,49,5,666.2999990000001,320.1,270.299999,449.400001,551.2,Every,market,looked exciting,"except those in Scotland,",so I had some deciding to do.,1,SUB,I was reading a blog to get some ideas for exciting markets to explore in Scotland and other countries.,34324.7,looked,PST-SUB,PST,except those in Scotland,1885.2,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,4,6.501740018067666,5.768633446975818,5.599532449582809,6.107913361976418,6.312097719699449,449.400001,6.107913361976418,270.299999,5.599532449582809,495.9391104536801,472.17999996666674,443.5358969345009,-173.23589793450088
60,32,52,37,398.8,266.5,263,388.5,497.4,Every,villa,looked stunning,"except those in Egypt,",so I needed to do more research.,0,SUB,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,3545.3,looked,PST-SUB,PST,except those in Egypt,2344.7,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,6,5.988460038087683,5.585374243605899,5.572154032177765,5.962293169807702,6.209394531369305,388.5,5.962293169807702,263,5.572154032177765,495.9391104536801,472.17999996666674,443.5358969345009,-180.5358969345009
60,32,53,32,397.599999,335.2,262.29999999999995,354.4,563.6999999999999,Every,apartment,except those in Madrid,"seemed wonderful,",so I needed to do more research.,1,SUB,I was on a website trying to find wonderful apartments to stay at in Madrid and other cities.,3760.200001,seemed,PRE-SUB,PRE,except those in Madrid,2039.9,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,7,5.985446472267329,5.814727368607928,5.569488886872827,5.870426218730926,6.334522195087529,262.29999999999995,5.569488886872827,354.4,5.870426218730926,495.9391104536801,424.78833334999985,469.7132152844957,-115.3132152844957
60,32,55,10,451.2,352.1,417.1,405.799999,600.900001,Every,canal,except those in the blog,"seemed lovely,",so I had some deciding to do.,1,MAX,I was reading a blog to get some ideas for lovely canals to explore in Gloucester and other cities.,3789.2,seemed,PRE-MAX,PRE,except those in the blog,1679.5,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,5,6.1119107001838495,5.863915226161007,6.0333260012029,6.005860424927446,6.3984285330040525,417.1,6.0333260012029,405.799999,6.005860424927446,521.2876695465936,424.78833334999985,469.7132152844957,-63.91321628449566
60,32,56,24,519,351.79999899999996,318.09999999999997,416.2,663.5,Every,getaway,except those in Amsterdam,"seemed romantic,",so I didn't know what to do.,1,SUB,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,3055.299999,seemed,PRE-SUB,PRE,except those in Amsterdam,1604.7000010000002,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,4,6.251903883165888,5.863062829460934,5.7623657987550985,6.031165913959534,6.497528853772263,318.09999999999997,5.7623657987550985,416.2,6.031165913959534,495.9391104536801,424.78833334999985,469.7132152844957,-53.513215284495686
60,32,57,1,449.7,348.4,265.6,454.1,577.8,Every,beach,looked beautiful,"except those in Spain,",so I needed to do more research.,1,SUB,I was flicking through a holiday brochure to find beautiful beaches to visit in Spain and other countries.,4211.8,looked,PST-SUB,PST,except those in Spain,2125.7999999999997,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,3,6.108580693776662,5.853351244978348,5.5819914176022785,6.118317438103905,6.359227788032134,454.1,6.118317438103905,265.6,5.5819914176022785,495.9391104536801,472.17999996666674,443.5358969345009,-177.93589693450087
60,32,59,56,397,270,316.599999,432,577.3000000000001,Every,statue,except those in New York,"seemed famous,",so I had some deciding to do.,1,SUB,I was flicking through a holiday brochure to find famous statues to visit in New York and other cities.,4038.1,seemed,PRE-SUB,PRE,except those in New York,1519.2,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,4,5.983936280687191,5.598421958998375,5.757639144288352,6.068425588244111,6.358362062066888,316.599999,5.757639144288352,432,6.068425588244111,521.2876695465936,424.78833334999985,469.7132152844957,-37.713215284495675
60,32,63,30,399.6,265.90000000000003,248.099999,350.5,685.6,Every,square,except those in the blog,"seemed busy,",so I needed to do more research.,1,MAX,I was reading a blog to get some ideas for busy squares to explore in Florence and other cities.,4192.1,seemed,PRE-MAX,PRE,except those in the blog,1510.5,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,6,5.990464046774399,5.583120298248974,5.5138318866671225,5.859360706474645,6.53029436728357,248.099999,5.5138318866671225,350.5,5.859360706474645,521.2876695465936,424.78833334999985,469.7132152844957,-119.21321528449567
60,32,64,19,436.4,264.5,583.900001,615.7,598.9,Every,hike,looked scenic,"except those on the app,",so I needed to do more research.,1,MAX,I was on a travel app researching scenic hikes to enjoy in China and other countries.,4373.2,looked,PST-MAX,PST,except those on the app,2335.7000000000003,1,419.89343317493945,419.89343317493945,445.241992267853,521.2876695465936,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,558.5174638426575,5,6.0785592539589155,5.577841251298354,6.369729737002114,6.422759831917165,6.395094639270416,615.7,6.422759831917165,583.900001,6.369729737002114,521.2876695465936,472.17999996666674,443.5358969345009,140.36410406549908
60,32,65,42,420.6,232.7,212.4,248.599999,367.6,Every,barge,except those on the website,"seemed spacious,",so I didn't know what to do.,1,MAX,I was on a website trying to find spacious barges to stay at in Krakow and other cities.,4142.8,seemed,PRE-MAX,PRE,except those on the website,1333.200001,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,8,6.0416822632686,5.449750070308246,5.358471289367784,5.515845175054085,5.906995390481532,212.4,5.358471289367784,248.599999,5.515845175054085,521.2876695465936,424.78833334999985,469.7132152844957,-221.11321628449568
60,32,66,29,335,233.099999,282.4,382.900001,412.700001,Every,shop,looked trendy,"except those in Hungary,",so I didn't know what to do.,1,SUB,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,5007.3,looked,PST-SUB,PST,except those in Hungary,2176.599999,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,6,5.814130531825066,5.451467541751708,5.643324505619087,5.9477738610948965,6.022720939181604,382.900001,5.9477738610948965,282.4,5.643324505619087,495.9391104536801,472.17999996666674,443.5358969345009,-161.13589693450092
60,32,67,12,452.200001,284.9,183.7,268.5,397,Every,B&B,except those in Cardiff,"seemed cheap,",so I needed to do more research.,1,SUB,I was on a website trying to find cheap B&Bs to stay at in Cardiff and other cities.,2671.3,seemed,PRE-SUB,PRE,except those in Cardiff,1440.1999999999998,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,9,6.11412456205528,5.652138241503862,5.21330399222108,5.5928509139489195,5.983936280687191,183.7,5.21330399222108,268.5,5.5928509139489195,495.9391104536801,424.78833334999985,469.7132152844957,-201.21321528449567
60,32,68,57,318.09999999999997,281.3,263.400001,405.1,516,Every,farm,looked eco-friendly,"except those in Greece,",so I didn't know what to do.,1,SUB,I was on a website trying to find eco-friendly farms to stay at in Greece and other countries.,4942.299999,looked,PST-SUB,PST,except those in Greece,3112.6,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,10,5.7623657987550985,5.6394217154958115,5.573673793105688,6.004133950208645,6.246106765481563,405.1,6.004133950208645,263.400001,5.573673793105688,495.9391104536801,472.17999996666674,443.5358969345009,-180.13589593450092
60,32,69,31,362.7000000000001,370.099999,552.400001,332.7,535.5999999999999,Every,bridge,looked amazing,"except those in the brochure,",so I didn't know what to do.,1,MAX,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,5415.6,looked,PST-MAX,PST,except those in the brochure,2278.799999,1,419.89343317493945,419.89343317493945,445.241992267853,521.2876695465936,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,558.5174638426575,5,5.893576046288857,5.913773236690138,6.314272423345419,5.807241183024431,6.283387613817017,332.7,5.807241183024431,552.400001,6.314272423345419,521.2876695465936,472.17999996666674,443.5358969345009,108.86410406549908
60,32,70,16,368,293.7,281.8,417.700001,618.9,Every,gallery,except those in Venice,"seemed high-end,",so I didn't know what to do.,1,SUB,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,4087.500000000001,seemed,PRE-SUB,PRE,except those in Venice,1281,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,6,5.908082938168931,5.682558838204574,5.64119759946458,6.0347634738971925,6.427943708745316,281.8,5.64119759946458,417.700001,6.0347634738971925,495.9391104536801,424.78833334999985,469.7132152844957,-52.01321428449569
60,32,71,26,418.4,265.70000100000004,248.099999,303.5,385.900001,Every,bar,except those in the brochure,"seemed lively,",so I didn't know what to do.,1,MAX,I was flicking through a holiday brochure to find lively bars to visit in Prague and other cities.,3825.1,seemed,PRE-MAX,PRE,except those in the brochure,1891.7,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,7,6.0364379127507135,5.5823678565294115,5.5138318866671225,5.715381610499553,5.955578271134918,248.099999,5.5138318866671225,303.5,5.715381610499553,521.2876695465936,424.78833334999985,469.7132152844957,-166.21321528449567
60,32,72,43,501,260.79999999999995,183,318.79999999999995,535.099999,Every,delicacy,looked tasty,"except those in the vlog,",so I had some deciding to do.,1,MAX,I was watching a vlog for inspiration for tasty delicacies to try out in Venezuela and other countries.,3353,looked,PST-MAX,PST,except those in the vlog,1862.700001,1,419.89343317493945,419.89343317493945,445.241992267853,521.2876695465936,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,558.5174638426575,6,6.2166061010848646,5.563753830052498,5.209486152841421,5.76456394691606,6.2824536434484495,318.79999999999995,5.76456394691606,183,5.209486152841421,521.2876695465936,472.17999996666674,443.5358969345009,-260.5358969345009
60,32,73,55,471.3,249.4,214.7,301.4,401.7,Every,forest,looked sprawling,"except those in the blog,",so I needed to do more research.,1,MAX,I was reading a blog to get some ideas for sprawling forests to explore in Austria and other countries.,3926.4,looked,PST-MAX,PST,except those in the blog,1830.599999,1,419.89343317493945,419.89343317493945,445.241992267853,521.2876695465936,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,558.5174638426575,7,6.155494833929685,5.519058033245936,5.369241704884735,5.708438286192395,5.995705541365236,301.4,5.708438286192395,214.7,5.369241704884735,521.2876695465936,472.17999996666674,443.5358969345009,-228.8358969345009
60,32,74,4,1523.2,346.5,784.6999999999999,536.5999999999999,764,Every,park,except those in Newcastle,"seemed nice,",so I needed to do more research.,0,SUB,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,398.599999,seemed,PRE-SUB,PRE,except those in Newcastle,1824.5,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,7,7.328568664037101,5.847882818629958,6.6653014791334275,6.285252937991523,6.638567789166521,784.6999999999999,6.6653014791334275,536.5999999999999,6.285252937991523,495.9391104536801,424.78833334999985,469.7132152844957,66.88678471550423
60,32,75,52,366.1,251.90000099999995,284.59999899999997,385.900001,434.6,Every,lodge,except those in Bangkok,"seemed inexpensive,",so I didn't know what to do.,1,SUB,I was on a website trying to find inexpensive lodges to stay at in Bangkok and other cities.,4376.2,seemed,PRE-SUB,PRE,except those in Bangkok,1109.4,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,11,5.902906520126191,5.529032187328394,5.651084682142049,5.955578271134918,6.074426067822329,284.59999899999997,5.651084682142049,385.900001,5.955578271134918,495.9391104536801,424.78833334999985,469.7132152844957,-83.8132142844957
60,32,76,8,364.8,251.3,268.9,348.7,406.5,Every,hotel,except those in Rome,"seemed luxurious,",so I didn't know what to do.,1,SUB,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,4510.799999,seemed,PRE-SUB,PRE,except those in Rome,1530.4,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,7,5.899349258200177,5.526647444549546,5.5943395632748185,5.854211953681605,6.007583928987866,268.9,5.5943395632748185,348.7,5.854211953681605,495.9391104536801,424.78833334999985,469.7132152844957,-121.01321528449569
60,32,77,9,318,282.3,263.20000100000004,286.9,484.9,Every,view,looked breathtaking,"except those in Japan,",so I needed to do more research.,1,SUB,I was on a travel app researching breathtaking views to enjoy in Japan and other countries.,4027.3,looked,PST-SUB,PST,except those in Japan,2479.9,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,8,5.762051382780177,5.642970335259443,5.572914203250554,5.659133722987319,6.183942684111306,286.9,5.659133722987319,263.20000100000004,5.572914203250554,495.9391104536801,472.17999996666674,443.5358969345009,-180.33589593450085
60,32,78,48,279.5,186.9,197.099999,301.400001,401.2,Every,castle,except those in Istanbul,"seemed well-maintained,",so I needed to do more research.,1,SUB,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,5665.7,seemed,PRE-SUB,PRE,except those in Istanbul,1360.2,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,8,5.633002292595154,5.230573714461517,5.283711209085108,5.708438289510245,5.994460056087781,197.099999,5.283711209085108,301.400001,5.708438289510245,495.9391104536801,424.78833334999985,469.7132152844957,-168.3132142844957
60,32,81,40,264.900001,280.3,299.4,400.5,444.4,Every,garden,except those in Zagreb,"seemed colourful,",so I needed to do more research.,1,SUB,I was reading a blog to get some ideas for colourful gardens to explore in Zagreb and other cities.,4774.9,seemed,PRE-SUB,PRE,except those in Zagreb,1372.700001,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,8,5.5793524000530335,5.635860458170742,5.701780471985528,5.992713766508414,6.096725057765475,299.4,5.701780471985528,400.5,5.992713766508414,495.9391104536801,424.78833334999985,469.7132152844957,-69.21321528449567
60,32,83,28,301.4,282.9,567,383.200001,597.5,Every,eatery,except those in Warsaw,"seemed funky,",so I had some deciding to do.,1,SUB,I was watching a vlog for inspiration for funky eateries to try out in Warsaw and other cities.,4458,seemed,PRE-SUB,PRE,except those in Warsaw,1881,1,419.89343317493945,419.89343317493945,495.9391104536801,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,502.7387293066088,469.7132152844957,9,5.708438286192395,5.645093478307522,6.340359303727752,5.948557048706308,6.392754283805666,567,6.340359303727752,383.200001,5.948557048706308,495.9391104536801,424.78833334999985,469.7132152844957,-86.51321428449569
60,32,84,46,351.59999899999997,265.5,202.9,377.099999,454.7999999999999,Every,theatre,except those in the brochure,"seemed historic,",so I had some deciding to do.,1,MAX,I was flicking through a holiday brochure to find historic theatres to visit in Berlin and other cities.,5058.2,seemed,PRE-MAX,PRE,except those in the brochure,2446.799999,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,8,5.862494162966881,5.581614840681993,5.312713246831769,5.932510401612495,6.11985776187638,202.9,5.312713246831769,377.099999,5.932510401612495,521.2876695465936,424.78833334999985,469.7132152844957,-92.61321628449565
60,32,89,45,320.7,233.299999,234.8,268.5,334.2,Every,lighthouse,looked magnificent,"except those in Mexico,",so I needed to do more research.,1,SUB,I was reading a blog to get some ideas for magnificent lighthouses to explore in Mexico and other countries.,29177.5,looked,PST-SUB,PST,except those in Mexico,2277.900001,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,9,5.770506106699109,5.452325174741058,5.458734087953942,5.5928509139489195,5.811739616161293,268.5,5.5928509139489195,234.8,5.458734087953942,495.9391104536801,472.17999996666674,443.5358969345009,-208.7358969345009
60,32,90,49,215,314.90000000000003,231.599999,289,485.900001,Every,fountain,looked impressive,"except those in Turkey,",so I didn't know what to do.,1,SUB,I was on a travel app researching impressive fountains to enjoy in Turkey and other countries.,4265.200001,looked,PST-SUB,PST,except those in Turkey,1827,1,419.89343317493945,419.89343317493945,445.241992267853,495.9391104536801,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,528.9160476566035,9,5.3706380281276624,5.752255128106979,5.445011741381051,5.666426688112432,6.186002843469894,289,5.666426688112432,231.599999,5.445011741381051,495.9391104536801,472.17999996666674,443.5358969345009,-211.9358979345009
60,32,91,58,281.40000100000003,165.400001,199.4,334.900001,560.6999999999999,Every,bistro,except those in the vlog,"seemed popular,",so I needed to do more research.,1,MAX,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,4312.099999,seemed,PRE-MAX,PRE,except those in the vlog,2208.2000000000003,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,10,5.639777148233949,5.10836678863554,5.295312857527738,5.813831982786125,6.329186003129626,199.4,5.295312857527738,334.900001,5.813831982786125,521.2876695465936,424.78833334999985,469.7132152844957,-134.8132142844957
60,32,93,11,334.2,284,332.6,370.700001,484,Every,village,looked quaint,"except those in the brochure,",so I didn't know what to do.,1,MAX,I was flicking through a holiday brochure to find quaint vilages to visit in Slovenia and other countries.,2805.8999999999996,looked,PST-MAX,PST,except those in the brochure,2054.7,1,419.89343317493945,419.89343317493945,445.241992267853,521.2876695465936,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,443.5358969345009,558.5174638426575,9,5.811739616161293,5.648974238161206,5.806940566758827,5.915393112854286,6.182084906716632,370.700001,5.915393112854286,332.6,5.806940566758827,521.2876695465936,472.17999996666674,443.5358969345009,-110.93589693450087
60,32,94,50,233,236.7,279.6,353.7,568.0999989999999,Every,temple,except those in the blog,"seemed fantastic,",so I needed to do more research.,1,MAX,I was reading a blog to get some ideas for fantastic temples to explore in Sydney and other cities.,2710.4,seemed,PRE-MAX,PRE,except those in the blog,1626.7,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,10,5.4510384535657,5.466793516519938,5.633360010359655,5.868449096211435,6.342297457802828,279.6,5.633360010359655,353.7,5.868449096211435,521.2876695465936,424.78833334999985,469.7132152844957,-116.01321528449569
60,32,95,6,329.79999999999995,201.3,265.79999999999995,315.7,462.7,Every,monument,except those in the brochure,"seemed interesting,",so I didn't know what to do.,1,MAX,I was flicking through a holiday brochure to find interesting monuments to visit in Edinburgh and other cities.,3525.4,seemed,PRE-MAX,PRE,except those in the brochure,1833.599999,1,419.89343317493945,419.89343317493945,521.2876695465936,445.241992267853,571.9847877324207,486.2533333166664,428.97166665,424.78833334999985,472.17999996666674,530.6199998833333,532.3401454926628,469.7132152844957,10,5.7984864101254985,5.304796332645746,5.582744146279145,5.754792395563946,6.137078895912954,265.79999999999995,5.582744146279145,315.7,5.754792395563946,521.2876695465936,424.78833334999985,469.7132152844957,-154.0132152844957
